t_s	C_rate	V_V	Control_mode
2727.0439	0.499884615	4.2803	1
2728.044	0.499884615	4.2806	1
2729.044	0.499884615	4.2807	1
2730.0441	0.499884615	4.2808	1
2731.0441	0.499884615	4.281	1
2732.0442	0.499884615	4.2812	1
2733.0443	0.499884615	4.2814	1
2734.0443	0.499884615	4.2815	1
2735.0444	0.499884615	4.2818	1
2736.0444	0.499884615	4.2819	1
2737.0445	0.499884615	4.2821	1
2738.0445	0.499923077	4.2824	1
2739.0446	0.499923077	4.2824	1
2740.0447	0.499923077	4.2827	1
2741.0437	0.499884615	4.2828	1
2742.0438	0.499923077	4.283	1
2743.0438	0.499923077	4.2832	1
2744.0439	0.499923077	4.2833	1
2745.044	0.499923077	4.2835	1
2746.044	0.499923077	4.2836	1
2747.0441	0.499923077	4.2838	1
2748.0441	0.499923077	4.2839	1
2749.0442	0.499923077	4.2842	1
2750.0442	0.499923077	4.2844	1
2751.0443	0.499884615	4.2844	1
2752.0454	0.499923077	4.2847	1
2753.0444	0.499884615	4.2848	1
2754.0445	0.499923077	4.285	1
2755.0445	0.499884615	4.2851	1
2756.0446	0.499923077	4.2853	1
2757.0446	0.499884615	4.2854	1
2758.0437	0.499884615	4.2855	1
2759.0438	0.499923077	4.2858	1
2760.0438	0.499884615	4.2859	1
2761.0439	0.499923077	4.2862	1
2762.0439	0.499884615	4.2863	1
2763.044	0.499923077	4.2865	1
2764.044	0.499923077	4.2866	1
2765.0441	0.499884615	4.2867	1
2766.0442	0.499923077	4.287	1
2767.0442	0.499884615	4.2871	1
2768.0443	0.499923077	4.2873	1
2769.0443	0.499884615	4.2873	1
2770.0444	0.499923077	4.2876	1
2771.0444	0.499884615	4.2877	1
2772.0445	0.499884615	4.2879	1
2773.0446	0.499923077	4.2881	1
2774.0446	0.499923077	4.2881	1
2775.0447	0.499923077	4.2885	1
2776.0437	0.499884615	4.2885	1
2777.0438	0.499923077	4.2887	1
2778.0438	0.499923077	4.2888	1
2779.0439	0.499884615	4.289	1
2780.044	0.499923077	4.2892	1
2781.044	0.499884615	4.2894	1
2782.0441	0.499923077	4.2896	1
2783.0441	0.499884615	4.2897	1
2784.0442	0.499923077	4.2899	1
2785.0442	0.499884615	4.2901	1
2786.0443	0.499923077	4.2902	1
2787.0444	0.499923077	4.2905	1
2788.0444	0.499884615	4.2906	1
2789.0445	0.499923077	4.2908	1
2790.0445	0.499923077	4.2909	1
2791.0446	0.499923077	4.2912	1
2792.0446	0.499884615	4.2912	1
2793.0437	0.499923077	4.2915	1
2794.0438	0.499923077	4.2917	1
2795.0438	0.499884615	4.2918	1
2796.0439	0.499923077	4.292	1
2797.0439	0.499923077	4.2921	1
2798.044	0.499923077	4.2924	1
2799.044	0.499923077	4.2925	1
2800.0441	0.499923077	4.2927	1
2801.0442	0.499884615	4.2928	1
2802.0442	0.499884615	4.2929	1
2803.0443	0.499923077	4.2932	1
2804.0443	0.499884615	4.2933	1
2805.0444	0.499923077	4.2935	1
2806.0444	0.499884615	4.2936	1
2807.0445	0.499923077	4.2939	1
2808.0446	0.499923077	4.294	1
2809.0446	0.499884615	4.2941	1
2810.0447	0.499884615	4.2943	1
2811.0437	0.499884615	4.2944	1
2812.0438	0.499923077	4.2947	1
2813.0438	0.499884615	4.2948	1
2814.0439	0.499923077	4.2951	1
2815.044	0.499884615	4.2952	1
2816.044	0.499884615	4.2954	1
2817.0441	0.499923077	4.2956	1
2818.0441	0.499884615	4.2957	1
2819.0442	0.499884615	4.2958	1
2820.0442	0.499923077	4.296	1
2821.0443	0.499884615	4.2963	1
2822.0444	0.499923077	4.2963	1
2823.0444	0.499884615	4.2964	1
2824.0445	0.499923077	4.2967	1
2825.0445	0.499884615	4.2968	1
2826.0446	0.499884615	4.2971	1
2827.0446	0.499884615	4.2971	1
2828.0437	0.499923077	4.2975	1
2829.0448	0.499923077	4.2976	1
2830.0438	0.499884615	4.2976	1
2831.0439	0.499884615	4.2979	1
2832.0439	0.499884615	4.2981	1
2833.044	0.499923077	4.2984	1
2834.044	0.499884615	4.2984	1
2835.0441	0.499923077	4.2987	1
2836.0442	0.499884615	4.2988	1
2837.0442	0.499884615	4.299	1
2838.0443	0.499923077	4.2992	1
2839.0443	0.499884615	4.2993	1
2840.0444	0.499923077	4.2996	1
2841.0444	0.499884615	4.2997	1
2842.0445	0.499884615	4.2999	1
2843.0446	0.499884615	4.3	1
2844.0446	0.499884615	4.3002	1
2845.0447	0.499923077	4.3004	1
2846.0437	0.499884615	4.3005	1
2847.0438	0.499884615	4.3007	1
2848.0438	0.499884615	4.3009	1
2849.0439	0.499884615	4.3011	1
2850.044	0.499884615	4.3012	1
2851.044	0.499884615	4.3014	1
2852.0441	0.499884615	4.3015	1
2853.0441	0.499884615	4.3017	1
2854.0442	0.499923077	4.3019	1
2855.0442	0.499884615	4.3021	1
2856.0443	0.499923077	4.3023	1
2857.0444	0.499884615	4.3024	1
2858.0444	0.499884615	4.3026	1
2859.0445	0.499884615	4.3029	1
2860.0445	0.499884615	4.3029	1
2861.0446	0.499923077	4.3033	1
2862.0446	0.499884615	4.3034	1
2863.0437	0.499923077	4.3035	1
2864.0438	0.499884615	4.3036	1
2865.0438	0.499884615	4.3038	1
2866.0439	0.499923077	4.3041	1
2867.0439	0.499884615	4.3042	1
2868.044	0.499884615	4.3044	1
2869.044	0.499884615	4.3045	1
2870.0441	0.499923077	4.3047	1
2871.0442	0.499884615	4.3049	1
2872.0442	0.499884615	4.3051	1
2873.0443	0.499884615	4.3052	1
2874.0443	0.499884615	4.3054	1
2875.0444	0.499884615	4.3057	1
2876.0444	0.499884615	4.3058	1
2877.0445	0.499923077	4.306	1
2878.0446	0.499884615	4.306	1
2879.0446	0.499923077	4.3064	1
2880.0447	0.499884615	4.3065	1
2881.0437	0.499923077	4.3067	1
2882.0438	0.499923077	4.3069	1
2883.0438	0.499923077	4.307	1
2884.0439	0.499923077	4.3072	1
2885.044	0.499923077	4.3073	1
2886.044	0.499923077	4.3076	1
2887.0441	0.499923077	4.3078	1
2888.0441	0.499923077	4.3079	1
2889.0442	0.499923077	4.3081	1
2890.0442	0.499923077	4.3082	1
2891.0443	0.499923077	4.3085	1
2892.0444	0.499923077	4.3086	1
2893.0444	0.499923077	4.3088	1
2894.0445	0.499923077	4.309	1
2895.0445	0.499923077	4.3091	1
2896.0446	0.499923077	4.3093	1
2897.0446	0.499923077	4.3095	1
2898.0437	0.499923077	4.3097	1
2899.0438	0.499884615	4.3097	1
2900.0438	0.499884615	4.31	1
2901.0439	0.499884615	4.3101	1
2902.0439	0.499884615	4.3103	1
2903.044	0.499923077	4.3105	1
2904.044	0.499884615	4.3107	1
2905.0441	0.499923077	4.3109	1
2906.0442	0.499884615	4.311	1
2907.0442	0.499923077	4.3112	1
2908.0443	0.499923077	4.3114	1
2909.0443	0.499884615	4.3115	1
2910.0444	0.499884615	4.3117	1
2911.0444	0.499884615	4.3118	1
2912.0445	0.499923077	4.3121	1
2913.0446	0.499923077	4.3121	1
2914.0446	0.499923077	4.3125	1
2915.0447	0.499923077	4.3125	1
2916.0437	0.499923077	4.3127	1
2917.0438	0.499923077	4.3129	1
2918.0438	0.499923077	4.3131	1
2919.0439	0.499923077	4.3133	1
2920.044	0.499923077	4.3134	1
2921.044	0.499923077	4.3137	1
2922.0441	0.499923077	4.3137	1
2923.0441	0.499884615	4.3139	1
2924.0442	0.499923077	4.3141	1
2925.0442	0.499923077	4.3143	1
2926.0443	0.499923077	4.3146	1
2927.0444	0.499884615	4.3147	1
2928.0444	0.499923077	4.3149	1
2929.0445	0.499923077	4.315	1
2930.0445	0.499923077	4.3152	1
2931.0446	0.499923077	4.3154	1
2932.0446	0.499884615	4.3155	1
2933.0437	0.499923077	4.3158	1
2934.0438	0.499923077	4.3158	1
2935.0438	0.499923077	4.3161	1
2936.0439	0.499923077	4.3163	1
2937.0439	0.499923077	4.3164	1
2938.044	0.499923077	4.3166	1
2939.044	0.499884615	4.3167	1
2940.0441	0.499923077	4.317	1
2941.0442	0.499884615	4.3171	1
2942.0442	0.499923077	4.3174	1
2943.0443	0.499884615	4.3174	1
2944.0443	0.499923077	4.3177	1
2945.0444	0.499884615	4.3177	1
2946.0444	0.499884615	4.3179	1
2947.0445	0.499884615	4.3181	1
2948.0446	0.499884615	4.3181	1
2949.0446	0.499923077	4.3184	1
2950.0447	0.499884615	4.3186	1
2951.0437	0.499923077	4.3187	1
2952.0438	0.499923077	4.3189	1
2953.0438	0.499884615	4.319	1
2954.0439	0.499923077	4.3193	1
2955.044	0.499884615	4.3194	1
2956.044	0.499884615	4.3197	1
2957.0441	0.499884615	4.3197	1
2958.0441	0.499923077	4.3199	1
2959.0442	0.499923077	4.3201	1
2960.0442	0.499884615	4.3202	1
2961.0443	0.499884615	4.3206	1
2962.0444	0.499884615	4.3207	1
2963.0444	0.499923077	4.3209	1
2964.0445	0.499884615	4.321	1
2965.0445	0.499884615	4.3213	1
2966.0446	0.499884615	4.3214	1
2967.0446	0.499884615	4.3216	1
2968.0437	0.499884615	4.3218	1
2969.0438	0.499884615	4.3219	1
2970.0438	0.499923077	4.3221	1
2971.0439	0.499884615	4.3222	1
2972.0439	0.499923077	4.3225	1
2973.044	0.499884615	4.3227	1
2974.044	0.499884615	4.3227	1
2975.0441	0.499923077	4.323	1
2976.0442	0.499884615	4.3231	1
2977.0442	0.499923077	4.3234	1
2978.0443	0.499884615	4.3234	1
2979.0443	0.499923077	4.3237	1
2980.0444	0.499884615	4.3239	1
2981.0444	0.499884615	4.324	1
2982.0445	0.499923077	4.3242	1
2983.0446	0.499884615	4.3244	1
2984.0446	0.499884615	4.3246	1
2985.0447	0.499884615	4.3247	1
2986.0437	0.499923077	4.3249	1
2987.0438	0.499884615	4.3251	1
2988.0438	0.499884615	4.3252	1
2989.0439	0.499923077	4.3254	1
2990.044	0.499884615	4.3256	1
2991.044	0.499923077	4.3258	1
2992.0441	0.499884615	4.3259	1
2993.0441	0.499923077	4.3261	1
2994.0442	0.499884615	4.3262	1
2995.0442	0.499884615	4.3263	1
2996.0443	0.499923077	4.3266	1
2997.0444	0.499884615	4.3267	1
2998.0444	0.499923077	4.3269	1
2999.0445	0.499923077	4.3271	1
3000.0445	0.499923077	4.3272	1
3001.0446	0.499884615	4.3274	1
3002.0447	0.499884615	4.3275	1
3003.0437	0.499923077	4.3278	1
3004.0438	0.499884615	4.328	1
3005.0438	0.499884615	4.3281	1
3006.0439	0.499923077	4.3282	1
3007.0439	0.499923077	4.3285	1
3008.044	0.499923077	4.3286	1
3009.0441	0.499923077	4.3288	1
3010.0441	0.499923077	4.329	1
3011.0442	0.499884615	4.3292	1
3012.0442	0.499923077	4.3293	1
3013.0443	0.499884615	4.3294	1
3014.0443	0.499923077	4.3297	1
3015.0444	0.499884615	4.3299	1
3016.0445	0.499923077	4.33	1
3017.0445	0.499923077	4.3302	1
3018.0446	0.499884615	4.3304	1
3019.0446	0.499923077	4.3306	1
3020.0447	0.499884615	4.3307	1
3021.0437	0.499923077	4.3309	1
3022.0438	0.499884615	4.331	1
3023.0439	0.499923077	4.3313	1
3024.0439	0.499923077	4.3314	1
3025.044	0.499923077	4.3315	1
3026.044	0.499923077	4.3317	1
3027.0441	0.499923077	4.3319	1
3028.0441	0.499923077	4.3321	1
3029.0442	0.499884615	4.3322	1
3030.0443	0.499923077	4.3324	1
3031.0443	0.499923077	4.3326	1
3032.0444	0.499923077	4.3327	1
3033.0444	0.499923077	4.3329	1
3034.0445	0.499923077	4.333	1
3035.0445	0.499923077	4.3332	1
3036.0446	0.499923077	4.3333	1
3037.0447	0.499923077	4.3336	1
3038.0437	0.499923077	4.3338	1
3039.0438	0.499923077	4.3339	1
3040.0438	0.499923077	4.3341	1
3041.0439	0.499884615	4.3343	1
3042.0439	0.499923077	4.3345	1
3043.044	0.499884615	4.3346	1
3044.0441	0.499923077	4.3348	1
3045.0441	0.499884615	4.335	1
3046.0442	0.499923077	4.3351	1
3047.0442	0.499923077	4.3353	1
3048.0443	0.499884615	4.3354	1
3049.0443	0.499923077	4.3356	1
3050.0444	0.499923077	4.3357	1
3051.0445	0.499923077	4.336	1
3052.0445	0.499884615	4.3361	1
3053.0446	0.499884615	4.3363	1
3054.0446	0.499923077	4.3365	1
3055.0447	0.499884615	4.3366	1
3056.0437	0.499923077	4.3369	1
3057.0438	0.499923077	4.3369	1
3058.0439	0.499923077	4.3372	1
3059.0439	0.499923077	4.3373	1
3060.044	0.499923077	4.3375	1
3061.044	0.499923077	4.3377	1
3062.0441	0.499884615	4.3378	1
3063.0441	0.499923077	4.3381	1
3064.0442	0.499923077	4.3382	1
3065.0443	0.499923077	4.3384	1
3066.0443	0.499884615	4.3384	1
3067.0444	0.499923077	4.3387	1
3068.0444	0.499923077	4.3388	1
3069.0445	0.499884615	4.339	1
3070.0445	0.499923077	4.3392	1
3071.0446	0.499923077	4.3393	1
3072.0447	0.499884615	4.3395	1
3073.0437	0.499884615	4.3395	1
3074.0438	0.499884615	4.3396	1
3075.0438	0.499923077	4.3399	1
3076.0439	0.499884615	4.34	1
3077.0439	0.499923077	4.3402	1
3078.044	0.499884615	4.3403	1
3079.0441	0.499884615	4.3405	1
3080.0441	0.499884615	4.3407	1
3081.0442	0.499884615	4.3409	1
3082.0442	0.499884615	4.3411	1
3083.0443	0.499884615	4.3412	1
3084.0443	0.499884615	4.3414	1
3085.0444	0.499884615	4.3415	1
3086.0445	0.499884615	4.3417	1
3087.0445	0.499884615	4.3418	1
3088.0446	0.499884615	4.3421	1
3089.0446	0.499923077	4.3423	1
3090.0447	0.499884615	4.3424	1
3091.0437	0.499884615	4.3426	1
3092.0438	0.499884615	4.3426	1
3093.0439	0.499884615	4.3429	1
3094.0439	0.499884615	4.343	1
3095.044	0.499884615	4.3433	1
3096.044	0.499884615	4.3434	1
3097.0441	0.499884615	4.3435	1
3098.0441	0.499884615	4.3437	1
3099.0442	0.499884615	4.3439	1
3100.0443	0.499884615	4.3442	1
3101.0443	0.499807692	4.3442	1
3102.0444	0.499807692	4.3444	1
3103.0444	0.499769231	4.3446	1
3104.0445	0.499730769	4.3447	1
3105.0445	0.499730769	4.3448	1
3106.0446	0.499653846	4.345	1
3107.0447	0.499653846	4.3452	1
3108.0437	0.499615385	4.3452	1
3109.0438	0.499576923	4.3455	1
3110.0438	0.499538462	4.3456	1
3111.0439	0.4995	4.3457	1
3112.0439	0.4995	4.3459	1
3113.044	0.499423077	4.346	1
3114.0441	0.499423077	4.3462	1
3115.0441	0.499384615	4.3463	1
3116.0442	0.499346154	4.3465	1
3117.0442	0.499269231	4.3466	1
3118.0443	0.499269231	4.3468	1
3119.0443	0.499230769	4.347	1
3120.0444	0.499192308	4.3471	1
3121.0445	0.499153846	4.3473	1
3122.0445	0.499153846	4.3474	1
3123.0446	0.499115385	4.3476	1
3124.0446	0.499038462	4.3477	1
3125.0447	0.499038462	4.3478	1
3126.0437	0.499	4.3481	1
3127.0438	0.498961538	4.3481	1
3128.0439	0.498961538	4.3483	1
3129.0439	0.498923077	4.3484	1
3130.044	0.498884615	4.3486	1
3131.044	0.498846154	4.3488	1
3132.0441	0.498807692	4.3489	1
3133.0441	0.498807692	4.3492	1
3134.0442	0.498769231	4.3492	1
3135.0443	0.498730769	4.3494	1
3136.0443	0.498653846	4.3494	1
3137.0444	0.498653846	4.3496	2
3138.0444	0.498153846	4.3495	2
3139.0445	0.497615385	4.3495	2
3140.0445	0.497076923	4.3495	2
3141.0446	0.496615385	4.3494	2
3142.0447	0.496115385	4.3496	2
3143.0437	0.495576923	4.3494	2
3144.0438	0.495076923	4.3495	2
3145.0438	0.494615385	4.3494	2
3146.0439	0.494153846	4.3494	2
3147.0439	0.493692308	4.3495	2
3148.044	0.493192308	4.3494	2
3149.0441	0.492769231	4.3496	2
3150.0441	0.492307692	4.3494	2
3151.0442	0.491846154	4.3495	2
3152.0442	0.491384615	4.3496	2
3153.0443	0.491038462	4.3496	2
3154.0443	0.490615385	4.3497	2
3155.0444	0.490115385	4.3496	2
3156.0445	0.489692308	4.3497	2
3157.0445	0.489269231	4.3496	2
3158.0446	0.488846154	4.3497	2
3159.0446	0.488423077	4.3496	2
3160.0447	0.488038462	4.3497	2
3161.0437	0.487615385	4.3497	2
3162.0438	0.487230769	4.3496	2
3163.0439	0.486807692	4.3497	2
3164.0439	0.486346154	4.3496	2
3165.044	0.485961538	4.3497	2
3166.044	0.485576923	4.3496	2
3167.0441	0.485192308	4.3497	2
3168.0441	0.484769231	4.3496	2
3169.0442	0.484423077	4.3495	2
3170.0443	0.484	4.3496	2
3171.0443	0.483576923	4.3495	2
3172.0444	0.483192308	4.3496	2
3173.0444	0.482730769	4.3495	2
3174.0445	0.482461538	4.3496	2
3175.0445	0.482038462	4.3496	2
3176.0446	0.481653846	4.3496	2
3177.0447	0.481307692	4.3495	2
3178.0437	0.480961538	4.3495	2
3179.0438	0.4805	4.3496	2
3180.0438	0.480153846	4.3495	2
3181.0439	0.479807692	4.3496	2
3182.0439	0.479423077	4.3496	2
3183.044	0.479	4.3495	2
3184.0441	0.478692308	4.3496	2
3185.0441	0.478307692	4.3495	2
3186.0442	0.477923077	4.3497	2
3187.0442	0.477538462	4.3495	2
3188.0443	0.477230769	4.3496	2
3189.0443	0.476807692	4.3496	2
3190.0444	0.476461538	4.3495	2
3191.0445	0.476153846	4.3495	2
3192.0445	0.475769231	4.3496	2
3193.0446	0.475461538	4.3496	2
3194.0446	0.475076923	4.3495	2
3195.0437	0.474730769	4.3496	2
3196.0437	0.474384615	4.3496	2
3197.0438	0.474038462	4.3495	2
3198.0439	0.473692308	4.3496	2
3199.0439	0.473384615	4.3496	2
3200.044	0.473	4.3495	2
3201.044	0.472653846	4.3496	2
3202.0441	0.472346154	4.3496	2
3203.0441	0.471884615	4.3495	2
3204.0442	0.471615385	4.3495	2
3205.0443	0.471230769	4.3496	2
3206.0443	0.470923077	4.3495	2
3207.0444	0.470615385	4.3496	2
3208.0444	0.470269231	4.3495	2
3209.0445	0.469884615	4.3496	2
3210.0445	0.469538462	4.3496	2
3211.0446	0.469269231	4.3495	2
3212.0447	0.468923077	4.3496	2
3213.0437	0.468615385	4.3495	2
3214.0438	0.468192308	4.3496	2
3215.0438	0.467884615	4.3496	2
3216.0439	0.467538462	4.3496	2
3217.0439	0.467192308	4.3495	2
3218.044	0.466923077	4.3494	2
3219.0441	0.466576923	4.3496	2
3220.0441	0.466269231	4.3495	2
3221.0442	0.465961538	4.3495	2
3222.0442	0.465576923	4.3495	2
3223.0443	0.465269231	4.3495	2
3224.0443	0.465	4.3494	2
3225.0444	0.464615385	4.3495	2
3226.0445	0.464269231	4.3495	2
3227.0445	0.464038462	4.3495	2
3228.0446	0.463692308	4.3496	2
3229.0446	0.463346154	4.3495	2
3230.0437	0.463038462	4.3496	2
3231.0437	0.462653846	4.3494	2
3232.0438	0.462346154	4.3496	2
3233.0439	0.462076923	4.3497	2
3234.0439	0.461692308	4.3496	2
3235.044	0.461423077	4.3497	2
3236.044	0.461076923	4.3496	2
3237.0441	0.460769231	4.3497	2
3238.0441	0.460461538	4.3496	2
3239.0442	0.460153846	4.3497	2
3240.0443	0.459846154	4.3497	2
3241.0443	0.4595	4.3497	2
3242.0444	0.459230769	4.3497	2
3243.0444	0.458884615	4.3496	2
3244.0445	0.458538462	4.3496	2
3245.0445	0.458192308	4.3496	2
3246.0446	0.457923077	4.3496	2
3247.0447	0.457615385	4.3496	2
3248.0437	0.457230769	4.3496	2
3249.0438	0.456961538	4.3496	2
3250.0438	0.456576923	4.3496	2
3251.0439	0.456346154	4.3497	2
3252.0439	0.456038462	4.3496	2
3253.044	0.455730769	4.3497	2
3254.0441	0.455461538	4.3496	2
3255.0441	0.455076923	4.3496	2
3256.0442	0.454807692	4.3497	2
3257.0442	0.4545	4.3495	2
3258.0443	0.454153846	4.3497	2
3259.0443	0.453884615	4.3496	2
3260.0444	0.453576923	4.3496	2
3261.0445	0.453269231	4.3496	2
3262.0445	0.453	4.3496	2
3263.0446	0.452615385	4.3497	2
3264.0446	0.452269231	4.3495	2
3265.0437	0.452038462	4.3496	2
3266.0437	0.451692308	4.3496	2
3267.0438	0.451423077	4.3496	2
3268.0439	0.451076923	4.3496	2
3269.0439	0.450846154	4.3495	2
3270.044	0.4505	4.3496	2
3271.044	0.450153846	4.3495	2
3272.0441	0.449846154	4.3496	2
3273.0442	0.449538462	4.3495	2
3274.0442	0.449269231	4.3496	2
3275.0443	0.449	4.3495	2
3276.0443	0.448653846	4.3495	2
3277.0444	0.448384615	4.3496	2
3278.0444	0.448076923	4.3496	2
3279.0445	0.447807692	4.3496	2
3280.0446	0.4475	4.3496	2
3281.0446	0.447230769	4.3496	2
3282.0447	0.446923077	4.3496	2
3283.0437	0.446615385	4.3496	2
3284.0438	0.446269231	4.3496	2
3285.0438	0.445961538	4.3495	2
3286.0439	0.445692308	4.3496	2
3287.044	0.445384615	4.3495	2
3288.044	0.445076923	4.3497	2
3289.0441	0.444807692	4.3496	2
3290.0441	0.444538462	4.3496	2
3291.0442	0.444230769	4.3496	2
3292.0442	0.443923077	4.3495	2
3293.0443	0.443615385	4.3496	2
3294.0444	0.443307692	4.3496	2
3295.0444	0.443038462	4.3496	2
3296.0445	0.442730769	4.3496	2
3297.0445	0.442461538	4.3495	2
3298.0446	0.442115385	4.3496	2
3299.0446	0.441846154	4.3496	2
3300.0437	0.441538462	4.3496	2
3301.0438	0.441269231	4.3495	2
3302.0438	0.440923077	4.3497	2
3303.0439	0.440653846	4.3496	2
3304.0439	0.440384615	4.3496	2
3305.044	0.440076923	4.3497	2
3306.044	0.439807692	4.3496	2
3307.0441	0.439461538	4.3496	2
3308.0442	0.439192308	4.3495	2
3309.0442	0.438884615	4.3496	2
3310.0443	0.438615385	4.3496	2
3311.0443	0.438346154	4.3496	2
3312.0444	0.438038462	4.3496	2
3313.0444	0.437692308	4.3495	2
3314.0445	0.437423077	4.3496	2
3315.0446	0.437153846	4.3496	2
3316.0446	0.436884615	4.3496	2
3317.0447	0.436576923	4.3495	2
3318.0437	0.436230769	4.3496	2
3319.0438	0.435961538	4.3496	2
3320.0438	0.435653846	4.3495	2
3321.0439	0.435346154	4.3495	2
3322.044	0.435076923	4.3496	2
3323.044	0.434807692	4.3495	2
3324.0441	0.4345	4.3495	2
3325.0441	0.434230769	4.3495	2
3326.0442	0.433884615	4.3496	2
3327.0442	0.433615385	4.3495	2
3328.0443	0.433346154	4.3495	2
3329.0444	0.433038462	4.3495	2
3330.0444	0.432807692	4.3495	2
3331.0445	0.432461538	4.3495	2
3332.0445	0.432192308	4.3496	2
3333.0446	0.431923077	4.3496	2
3334.0446	0.431692308	4.3495	2
3335.0437	0.431346154	4.3496	2
3336.0438	0.431038462	4.3495	2
3337.0438	0.430807692	4.3495	2
3338.0439	0.4305	4.3495	2
3339.0439	0.430230769	4.3495	2
3340.044	0.429961538	4.3496	2
3341.044	0.429615385	4.3495	2
3342.0441	0.429423077	4.3496	2
3343.0442	0.429076923	4.3495	2
3344.0442	0.428846154	4.3496	2
3345.0443	0.4285	4.3495	2
3346.0443	0.428230769	4.3496	2
3347.0444	0.427923077	4.3495	2
3348.0444	0.427692308	4.3495	2
3349.0445	0.427307692	4.3496	2
3350.0446	0.427076923	4.3496	2
3351.0446	0.426807692	4.3497	2
3352.0447	0.426538462	4.3495	2
3353.0437	0.426230769	4.3496	2
3354.0438	0.425961538	4.3495	2
3355.0438	0.425692308	4.3496	2
3356.0439	0.425423077	4.3496	2
3357.044	0.425115385	4.3495	2
3358.044	0.424884615	4.3497	2
3359.0441	0.424538462	4.3496	2
3360.0441	0.424269231	4.3495	2
3361.0442	0.423961538	4.3495	2
3362.0452	0.423653846	4.3495	2
3363.0443	0.423423077	4.3496	2
3364.0444	0.423115385	4.3495	2
3365.0444	0.422846154	4.3496	2
3366.0445	0.422576923	4.3495	2
3367.0445	0.422269231	4.3496	2
3368.0446	0.422038462	4.3495	2
3369.0446	0.421692308	4.3495	2
3370.0437	0.421461538	4.3496	2
3371.0438	0.421192308	4.3495	2
3372.0438	0.420923077	4.3496	2
3373.0439	0.420615385	4.3495	2
3374.0439	0.420346154	4.3495	2
3375.044	0.420076923	4.3496	2
3376.044	0.419807692	4.3495	2
3377.0441	0.419538462	4.3496	2
3378.0442	0.419230769	4.3495	2
3379.0442	0.418961538	4.3495	2
3380.0443	0.418730769	4.3495	2
3381.0443	0.418423077	4.3495	2
3382.0444	0.418153846	4.3495	2
3383.0444	0.417884615	4.3496	2
3384.0445	0.417615385	4.3495	2
3385.0446	0.417346154	4.3495	2
3386.0446	0.417038462	4.3495	2
3387.0447	0.416730769	4.3495	2
3388.0437	0.4165	4.3495	2
3389.0438	0.416230769	4.3495	2
3390.0438	0.415961538	4.3496	2
3391.0439	0.415653846	4.3495	2
3392.044	0.415423077	4.3495	2
3393.044	0.415115385	4.3496	2
3394.0441	0.414807692	4.3495	2
3395.0441	0.414538462	4.3496	2
3396.0442	0.414269231	4.3495	2
3397.0442	0.414	4.3496	2
3398.0443	0.413730769	4.3496	2
3399.0444	0.413461538	4.3495	2
3400.0444	0.413192308	4.3496	2
3401.0445	0.412923077	4.3495	2
3402.0445	0.412653846	4.3496	2
